21.04848113	8.301620178
0.10406135	3.760417937
-1.636027839	5.401319323
4.733560277	3.842079821
2.774023444	3.679265784
17.49846273	6.071160471
23.95615713	5.61371441
8.585972975	4.277318033
18.33954771	8.773617725
20.42736054	15.5139015
22.97348098	11.42473891
6.132787821	11.60410468
17.60402602	10.21806683
19.33873623	10.73069884
25.73396156	15.18167667
7.104666227	7.154272522
5.044673322	2.661257565
5.422764776	7.28707348
4.826655303	9.183576216
6.336710331	0.942818835
1.213532419	4.91285917
19.52178572	15.66873772
25.0387493	13.95325604
10.57293725	3.608517309
16.58478985	10.18621185
3.187034496	8.812043916
0.336496561	1.515168509
2.240886167	0.113943235
17.39398433	6.388445791
0.432511027	1.702234113
22.2009774	11.77683876
17.85332829	15.16178543
18.5706997	9.584229723
21.80515219	11.54455131
19.24663071	5.091517826
23.4743362	15.59384163
25.84568254	10.29984795
6.228077473	6.571871031
22.91653107	6.002354647
11.4112614	5.890943537
20.4573064	6.062482468
8.814802055	4.636094201
24.85358584	5.846874668
7.0309314	10.35611567
21.61039485	13.48712782
17.94456537	8.93029275
-0.092400649	9.604087949
14.83910397	11.29896124
15.05817442	9.797866427
4.389483304	5.152177189
5.035840461	7.026985441
4.435165049	5.887912609
0.138559309	10.1617165
24.4094732	11.49628803
-0.23272964	4.980156782
25.5556251	9.722093857
24.83948587	9.720995782
22.68083419	12.62958188
20.32732546	4.885663815
-0.285345598	9.428589954
16.49442444	12.88634693
22.71808041	16.08862117
10.28044749	3.918603049
21.52082528	5.888694461
21.54541875	15.64021136
25.98670876	6.414756954
5.843875682	-0.015238745
7.014974455	6.766105204
5.092033301	5.993239426
17.78377269	14.66726678
2.042902066	11.39185693
15.66314231	14.06721606
1.177104636	4.033431935
22.18912751	5.769202982
6.279856248	12.32001449
15.70814924	11.99923369
14.80343499	3.746863749
6.404379357	3.766667698
9.617173432	2.126242717
-1.566200461	6.85283409
10.40345089	5.405213517
17.49700761	7.672400124
9.140392418	8.045620258
0.12037058	-1.36097664
26.09366424	6.975029239
7.949866795	10.314522
11.29999916	7.819600869
5.171137274	0.339165174
26.30052979	11.70080447
2.146628055	8.926708386
6.910631986	3.124985141
23.60056862	14.14659821
2.587318343	4.76974734
18.22263993	12.09443273
22.48397344	10.78272559
5.115529842	7.547041041
6.671948939	2.190917114
8.206309189	5.797751635
7.216955006	9.560921637
9.358678586	9.667827856
8.537976038	4.928285157
22.9334962	10.52820118
21.58837904	7.936035054
1.695641413	12.14756252
23.79665153	6.111604506
18.47572798	6.802846103
3.410169985	11.2686945
2.248287073	0.425118458
17.11749466	10.71257235
4.795480587	2.887254579
3.842638318	4.544013113
20.89342041	4.947711016
25.15433064	14.26301253
22.77206355	6.936644832
24.44670754	15.5224286
4.955107853	11.3797431
16.42040885	9.666249981
20.84061722	10.0951746
21.60964451	16.84855428
22.82591492	11.95788768
20.50637158	8.19903814
25.67310769	6.834014432
5.371508249	2.924791493
5.230722177	12.17453036
26.17717039	12.50099608
9.258589416	7.241421811
3.634789694	1.238777031
5.813519718	5.282786676
14.99200597	3.784039616
25.18492358	14.81749297
25.83979585	8.414660747
4.846825126	5.97428876
25.05517933	6.946689011
18.99531768	8.731894359
0.007054196	-1.490502335
21.93774399	6.877985058
6.303364802	8.056335281
19.91612066	13.93522526
0.292363004	5.681924975
7.065187322	6.379594437
21.37405737	15.44223937
11.77085739	13.98790187
16.39312423	13.20780883
19.03830471	6.209605434
15.84096463	10.47074879
23.98565315	12.34282702
25.91776305	10.13695678
1.15887329	4.813591301
27.48148608	10.50365817
26.20156193	10.75499388
1.868949478	10.44937047
0.895701088	5.684622184
5.367907287	11.97497306
17.79257914	4.90147121
25.68284423	14.56134233
20.28755721	14.19193528
5.135359061	2.777702575
7.260278378	12.2732418
7.048244769	1.554360499
2.112331779	5.567256024
26.91176687	13.65563215
21.89239675	11.92677267
10.78349484	7.685323291
21.46380941	6.177932621
6.053791171	8.1755449
18.46297299	4.86862094
4.587277924	3.286802429
21.2455895	12.22602745
25.26338893	9.881940341
8.013596929	2.012389246
18.54384061	8.043083415
10.24041154	3.128844679
8.975557952	11.5251915
10.55801902	4.270916415
23.43238328	15.24811556
15.78063304	9.270937006
1.682604662	8.89547177
6.374507866	8.012381619
8.051303	5.659059984
3.790534082	9.858791821
1.241992645	2.912038056
19.9566417	7.919598992
1.349434152	5.841101499
8.669398925	1.007886796
9.309503097	10.66901106
16.54609938	8.858045192
10.29178546	2.615646467
6.318440359	10.78135704
11.14391817	6.354191901
5.309513977	0.564345943
17.99904705	11.62438286
10.79042833	9.122189511
2.452783029	7.701882612
1.828893202	7.115585049
6.253920424	10.39685438
4.477693602	0.9747244
27.17027134	8.574394808
25.57083111	6.962995011
23.08220755	7.431114441
6.018590371	6.991710898
3.205922007	0.773208632
25.13646136	14.20044903
19.93292538	13.39736773
18.7452412	13.43881115
16.17730739	9.49826979
4.267378238	3.39148614
10.44534848	3.569011124
21.15927352	11.40654114
24.76510611	6.438236911
18.73020882	15.19784249
26.89776187	13.71666678
7.78559444	12.24877446
19.70551988	7.756896058
22.22154015	10.6796249
8.642788181	4.278083974
22.30156615	5.839474596
8.965012104	8.308286358
9.987443775	3.828733755
23.97280922	13.68653915
7.139524011	0.145766126
7.272133474	0.759044303
25.45470615	15.35481835
-0.260553481	7.636863342
2.451657159	10.65412377
22.44331732	10.00772443
-0.175072556	10.64472049
18.23205921	15.64524546
26.12845016	7.745755627
4.29678702	10.36698199
4.210745965	-0.071854796
2.042950287	8.051779558
23.3983062	12.45451748
10.88029809	8.180723092
3.056463064	9.172561565
2.87488921	4.396160375
2.800802195	9.994212236
5.915195743	7.7605771
2.593885282	11.04553419
2.336155969	3.850385771
26.60106919	7.7236583
8.259148575	1.683042174
19.94104338	13.15251277
11.41434791	5.596777237
25.73854475	8.132238844
26.87403514	10.82627138
26.13297757	9.548626889
16.28500214	14.38245807
1.617917451	8.476995917
25.45860832	14.34665442
21.23797702	9.53899507
1.34065835	10.54118417
25.16748778	6.04584826
17.2590121	12.12640311
22.76810988	5.281645463
28.42151692	16.49092593
6.58760552	1.773220864
6.081066741	4.101528237
15.04346608	12.55039604
6.767942131	1.970304319
24.01766011	9.260662247
25.86111467	13.33322488
3.533615096	10.22199423
0.433126231	2.969736397
6.938041585	7.299894783
18.49827288	7.056357028
20.38543864	13.30360244
18.77767886	12.09260521
4.462626977	4.891924706
22.8836117	12.31300441
2.04397018	10.44340788
3.298672207	7.545440126
21.19646453	9.08275831
21.45425487	12.81320992
7.375351296	11.93836115
24.95465552	7.199029442
-0.174328765	5.595044509
2.478391299	1.057853898
2.173992104	9.14679296
10.52173406	9.384542111
4.680539501	10.23263817
23.90736959	16.24487674
24.07543026	16.32344534
10.45901941	4.061932842
16.64970372	11.97922951
4.469044078	3.899806367
22.54668869	11.5364991
10.46039416	9.760583582
6.236052226	1.41304124
0.21750991	8.905592202
6.284021593	8.565768954
20.30872254	4.426433754
23.39564578	4.721095114
2.479413453	10.67458635
3.386471947	3.833768546
6.283736195	5.081486408
8.194838356	10.11538265
6.270613137	0.361957614
9.328899111	6.097392812
25.21240132	7.192136225
19.90640101	11.37485988
17.54874509	6.770724194
21.56657925	6.296864915
25.35076438	10.66765135
21.999072	4.681243109
23.03490771	12.57584091
11.82501017	13.84640048
4.986795132	8.197044866
19.98177094	12.49534541
24.22148062	6.872595962
1.804338048	6.80018568
8.098796171	8.799414814
-0.531475089	7.956386395
5.576122102	5.170441535
6.047227075	3.744638355
17.55136296	7.275978682
4.124686005	11.60449975
22.30074109	11.97528575
27.48622072	9.317784665
20.93053791	11.65686974
23.19798741	12.63630146
22.52921656	8.722670268
18.65188707	10.21402495
5.730374521	8.251498382
21.21751549	11.59925029
20.81989829	16.45440033
16.82224584	8.84795933
27.17227075	9.274976764
3.919666842	12.28617394
21.15761117	6.415478824
7.840687485	5.937980829
2.869679573	2.106376469
19.11805124	12.55180251
26.56719772	12.06548628
24.55717838	9.009045189
10.5433937	8.178551312
25.37017158	12.13212914
22.83200117	14.6833314
16.09198247	8.694164655
25.38792941	12.64507932
6.567113931	9.280514835
24.076731	4.710236162
23.53264329	12.78146386
6.902859729	10.69479301
19.29549277	13.38483451
22.46480245	12.25422396
20.05671497	9.911808377
-0.755648512	8.450666222
20.99494933	7.393209412
20.65865536	7.227756946
8.485740416	4.115607903
8.150929882	7.702401418
2.208023762	7.490058264
4.002833325	11.44314452
24.24761801	12.59188998
5.121372518	11.56465534
27.08326311	8.795116192
20.1571653	5.17117461
10.66162355	6.691237427
3.768318057	12.25279543
-0.232877443	7.927156154
17.95121025	13.67355257
24.98077413	14.02239857
22.73674968	6.982039082
19.89998308	8.871988812
23.18341254	6.41891055
23.95902923	7.087334113
25.10393772	7.088326258
2.445284648	2.826919759
6.17907889	5.477413377
24.4259094	7.232745173
18.8328969	9.543780532
19.85784567	15.98025818
23.51349895	12.30333352
19.1829261	5.076660054
24.59296186	5.501784174
6.004869228	5.447288109
24.25968742	9.25724698
24.40900383	12.25010888
23.29402595	15.93204796
21.43183888	15.11579774
5.943746414	3.143520731
-1.327759311	8.91454437
21.62085102	10.65833548
6.688548721	7.48382866
5.750478128	6.95021169
3.665127455	8.550599305
3.058743536	1.900426142
6.876924953	6.072316185
9.08694186	5.233174891
22.87821416	10.41021064
6.73204754	11.65117784
9.008059969	5.998810988
0.232313044	1.686087649
24.47591478	10.49919804
17.53152457	13.2986021
25.1135001	14.89878959
7.165704055	0.510938793
7.249120657	2.094433215
15.99867939	8.474477711
24.51029438	15.21373085
22.26573274	12.56973821
19.78667416	7.170286218
14.64505604	11.40637755
10.26776795	6.777284509
17.16562791	14.74915785
8.124828475	12.05384147
16.61323228	14.54357828
3.544438214	4.362285168
6.057123909	9.566991936
24.68307563	7.309959372
16.54674271	6.428036693
0.943655075	4.681617491
2.208175295	4.512869039
18.03121692	10.42218971
6.67731629	5.044692876
6.836019004	7.449390134
15.08943035	8.033791002
4.009971648	12.52867336
7.691757225	2.208741544
1.104549581	6.074224762
11.07514997	8.142482811
3.854684486	2.526560864
18.64920354	6.96104988
18.07483178	14.58978727
21.72716652	11.43085947
-0.220470086	6.153543285
2.070578588	6.004607518
15.09545494	7.733577627
21.99022212	16.63253761
7.587396096	1.393580781
22.30644122	16.5725224
10.94980235	7.87067888
22.85153954	13.482166
22.12059202	12.18558184
4.477274132	11.76656921
20.06871673	7.632111814
24.86051495	13.85152014
21.35929677	4.872341573
5.26784591	4.543163399
23.842927	15.33088282
8.811914287	9.936780508
4.867403387	8.26342928
25.02525033	5.540914007
22.24294464	12.55464885
5.038934648	10.25489342
16.03251901	11.6780878
1.934882766	9.58354593
4.355376628	1.770115153
6.941156576	0.622643901
20.43835256	13.37872428
2.803623682	4.368042193
-0.023044018	8.235862602
2.911344181	5.906506205
4.800580697	8.218065721
1.966340877	5.123638191
19.54727774	13.24290882
18.11989615	11.34729553
7.205455131	4.957807464
9.776366321	6.915092431
0.650428735	3.30285279
26.6438152	12.48130294
3.708626321	8.737365463
18.84513991	11.78028452
17.4723047	12.12131946
11.79842847	13.82496337
26.83818394	8.536615774
6.138871544	8.952619623
6.407685214	3.364984106
0.42297449	5.128515018
1.133084803	0.866163046
6.43807342	6.794277545
24.45306193	9.071812558
22.56496976	5.586343045
10.11512821	7.278163332
14.47981718	11.01155636
1.299332916	3.251204859
20.35958214	4.430580425
5.033519634	0.166927176
4.418162692	10.73157586
5.141925447	4.967866167
19.26557171	5.094078117
1.444344278	6.581041196
27.59159145	11.96556763
26.823649	9.68643614
19.98359946	10.97163847
16.65254082	14.32496631
22.9193165	10.56324408
24.12116507	15.97967149
20.91445615	9.226631101
7.335601318	10.67362578
3.079223589	1.889152403
26.48197657	14.18447018
6.445325311	6.597977134
20.81773598	12.2519795
16.19019339	13.36185645
25.69229721	12.72319344
-0.773843721	4.048812765
15.48842434	9.203646045
0.331916142	4.216628254
22.09772385	15.09784716
20.44813394	14.78536327
6.939936968	9.309879803
-0.512413543	8.236838388
28.52817411	16.32186917
7.03901919	4.787341874
16.77670101	12.28898799
27.38049231	11.09374796
15.00504113	10.91643292
19.4126084	5.121208809
17.1728834	8.506757906
8.25731879	11.66316445
22.84289715	14.08074211
16.22290504	11.94699139
16.30894543	8.469819818
5.557835919	1.382935704
5.347323778	11.39365222
21.01043657	5.939160805
15.55002952	7.807472891
5.978996281	4.078531719
9.461516732	5.472966528
7.030735137	4.242641107
20.482188	13.1520072
3.661760033	6.223679154
7.825281007	9.910357842
0.367201805	7.423815304
3.148571697	4.576021525
3.687926907	10.92274669
19.29418315	14.22329074
1.443601582	6.541292737
8.288213176	9.168830595
4.031586762	8.466692801
26.68635159	11.58434762
2.947664981	1.417013738
14.60868016	10.57365452
20.42648961	10.86547609
17.43741828	15.42731645
2.00296432	12.21938413
8.463498732	8.636041338
23.03257164	5.260217672
0.292569722	6.87091151
25.44423303	6.230211533
22.09661424	12.36934743
18.8870111	7.370286345
-1.229619707	8.279200773
16.04268614	11.83146759
4.520508063	8.046802176
2.740111635	10.44378544
22.85522912	8.343188566
7.476104529	3.360475058
5.772509749	10.73187056
6.96314686	6.453370321
1.8429637	4.547778993
5.971150727	10.47959494
23.13851992	15.26372488
4.354175362	4.185246016
14.9617845	3.736632468
8.634438018	10.66180736
15.24712508	9.816968594
19.60506926	9.670573242
22.29044305	7.757846743
22.75533428	16.79370524
